X,Y,OBJECTID,FacilityMasterID,FacilityName,Category,CategoryStyle,SiteStreet,SiteCity,SiteTelephone,WorkArea
-80.5281557331034,43.4743641631454,11727,41FCDBDD-4480-485F-A5C0-12F24B9C0F8C,WLU - El Torito (Terrace),"Food, General",Food Take Out,75 University Ave W,Waterloo,(519) 884-0710,KW13
-80.4540785067845,43.2881399724442,11732,572F290F-D45B-4B7A-A6AD-2F2CBFFFA0BC,NORTH DUMFRIES PRESCHOOL,"Food, Institutional",Child Care Onsite Prep./Recreational Camp/Co-op,92 NORTHUMBERLAND ST,Ayr,(519) 632-8272,CK7
-80.5603531381014,43.5827843024051,11733,E69510E8-A7C9-4371-8856-A33715ADA5C3,HARVEY'S/SWISS CHALET,"Food, General",Restaurant,315 ARTHUR ST S,Elmira,(519) 669-4640,KW8
-80.5231527931062,43.4692070136828,11734,608D65BF-3157-4759-A8F6-AD294AD8ADC8,ETHEL'S LOUNGE,"Food, General",Restaurant,114 KING ST N,Waterloo,(519) 725-2361,KW1
-80.5555648039436,43.6034222839042,11737,55DB3662-488C-4C51-A9A3-4677E73AC862,Quick Stop Fries,"Food, General",Food Take Out,20A Arthur St N,Elmira,(519) 589-8710,KW8
-80.4474802960731,43.4197687471727,11740,4FBC1EA2-F9A1-4DE0-9CB3-4DB81C81922B,State & Main Kitchen + Bar ,"Food, General",Restaurant,589 FAIRWAY RD S,Kitchener,(519) 954-6200,CK3
-80.483563938093,43.4480956729607,11743,56983C05-ADAA-48A0-AAA9-1D31D573A98F,NKFM-Eszes Farms,"Food, General",Produce Vendor,300 King St E,Kitchener,,KW11
-80.5001204157677,43.4751865861167,11744,D4FF8AF3-0D41-4F36-9B5E-48E599884E30,BLUEVALE COLLEGIATE,"Food, General",School Cafeteria,80 BLUEVALE ST N,Waterloo,(519) 885-4620,KW2
-80.4117900152067,43.4711665593915,11745,F292068E-B33B-4744-A4F3-0F03686FD332,BRESLAU MENNONITE CHURCH - Basement Kitchen,"Food, General",Church Kitchen Facility,226 WOOLWICH ST S,Breslau,(519) 648-2501,KW2
-80.4407045606993,43.2839870561759,11746,5AE49757-12F6-45FF-B065-6FD72B947E30,YMCA CHILD CARE - CEDAR CREEK PUBLIC SCHOOL,"Food, Institutional",Child Care Onsite Prep./Recreational Camp/Co-op,55 HILLTOP DR,Ayr,(226) 338-6895,CK7
-80.4898489188081,43.4595823182521,11747,3F225F3B-0D33-410D-B45B-F0440905D693,NUTRITION FOR LEARNING - MARGARET AVE. PUBLIC SCHOOL,"Food, Institutional",Nourishment Program,325 LOUISA ST,Kitchener,(519) 578-1910,KW5
-80.5124517206954,43.438042781858,11748,5C79ECB3-968D-4C9F-BC5D-4878EFB8E052,FOOD BASICS,"Food, General",Supermarket,370 HIGHLAND RD W,Kitchener,(519) 744-4100,KW7
-80.5262831018748,43.4847254540285,11750,F665C9CA-0E20-4595-9072-A09E467C34FA,HARVEY'S,"Food, General",Restaurant,410 KING ST N,Waterloo,(519) 884-2222,KW10
-80.5546990252514,43.5120233349754,11751,4DFF924A-6887-4259-A63B-278C15C75AF1,SJFM- A TASTE OF SEOUL (Main Building),"Food, General",Food Take Out,878 WEBER ST N,Woolwich,(519) 747-1830,KW8
-80.4918905141879,43.4894889795965,11752,8A883DF6-5407-42E6-B6FF-7CF3EFC2E5A4,Rexall / Pharma Plus,"Food, General",Food store convenience / Variety,425 University Ave E,Waterloo,(519) 743-5738,KW2
-80.5303763086735,43.4766693259461,11753,6979938B-0440-455E-914D-66A22A739E16,BAO SANDWICH BAR,"Food, General",Restaurant,62 BALSAM ST,Waterloo,(519) 208-1226,KW13
-80.3022557099172,43.3701215430158,11754,456CAF05-1C4F-41F5-84AC-C2E6709B5E30,Samosa Corner,"Food, General",Restaurant,215 Beverly St,Cambridge,(519) 621-0333,CK1
-80.5244497867082,43.4866987508997,11756,9EE738D3-AA69-4D7C-9B36-F927FBB39516,"REAL CANADIAN WHOLESALE, THE","Food, General",Supermarket,24 FORWELL CREEK RD,Waterloo,(519) 880-0355,KW10
-80.3200094783565,43.3931243145734,11757,9210C735-4566-4048-9E90-C41242193701,DAIRY QUEEN/ORANGE JULIUS,"Food, General",Food Take Out,355 HESPELER RD,Cambridge,(519) 620-4315,CK1
-80.3181920567548,43.3768917711737,11758,307F14FC-23CF-43EC-B258-3FF65D013EC9,Circle K,"Food, General",Food store convenience / Variety,105 Hespeler RD,Cambridge,(519) 623-6693,CK1
-80.5402220947934,43.4691954775523,11760,251EF404-0B50-4F72-AFCF-95E204ADF7CC,UW - TIM HORTONS (SLC),"Food, General",Restaurant,200 UNIVERSITY Ave W,Waterloo,(519) 888-4567,KW15
-80.4858255462106,43.4404669520143,11761,00C9D203-E252-447D-8DCD-5E8B9A506EB0,Pizza Express,"Food, General",Food Take Out,248 Stirling Ave S,Kitchener,(519) 594-1124,KW9
-80.326233935996,43.4046319078621,11763,33F6D0D3-0BA8-47A0-B689-702A1C758F3B,SAFFRON RESTAURANT AND BAR,"Food, General",Restaurant,605 HESPELER RD,Cambridge,(416) 528-6270,CK6
-80.5546990252514,43.5120233349754,11765,DE1380CA-E9F1-48D5-B1DD-707FCBFD8BAD,SJFM-LA CASBAH (MAIN BUILDING),"Food, General",Food Take Out,878 WEBER ST N,Woolwich,(519) 747-1830,KW10
-80.2869303729382,43.4228030464851,11767,C065E692-4AEA-4B30-8B7E-FBA530A663B1,HOMEWOOD SUITES BY HILTON - FOOD,"Food, General",Restaurant,800 JAMIESON PKY,Cambridge,(519) 651-2888,CK6
-80.3151360432644,43.3635191925652,11769,4ED040F8-7902-4A8E-AB7B-AD2C0F6F738B,IBOWL,"Food, General",Snack Bar / Refreshment Stand,10 PARKHILL RD E,Cambridge,(519) 624-7529,CK7
-80.5233916043614,43.4634001356789,11770,CED79FEC-9486-4A48-A254-5E73B46E0EBD,BOOSTER JUICE,"Food, General",Food Take Out,75 King St S,Waterloo,(519) 725-7300,KW13
-80.5371133730507,43.4738013685463,11771,06E8314A-8721-41F4-84B1-16B4B9DD3C40,SHARETEA,"Food, General",Restaurant,256 PHILLIP ST,Waterloo,(519) 208-3088,KW13
-80.5375759732068,43.4720043224598,11778,7D01F074-5660-4509-8FA8-C0EF44C7BFF4,DOSHACK,"Food, General",Restaurant,160 UNIVERSITY AVE W,Waterloo,(226) 978-8800,KW16
-80.5281557331034,43.4743641631454,11780,33C0D0CD-E7CF-46D5-A75F-0EEB153DB601,WLU - Fresh Food Co. (Dining Hall),"Food, General",Restaurant,75 UNIVERSITY Ave W,Waterloo,(519) 884-0710,KW13
-80.5126616284483,43.4362518019815,11781,36B3F288-0034-4519-BDA4-02A637344779,A&W,"Food, General",Restaurant,443 Highland Rd W,Kitchener,(519) 579-1515,KW7
-80.5546990252514,43.5120233349754,11784,C6918044-C6B3-46BD-8126-AE041FAFFC60,SJFM-ALL THINGS PIGGY,"Food, General",Food Take Out,878 WEBER ST N,Woolwich,(519) 519-7468,KW10
-80.5533959452815,43.5385065456598,11786,0E68F658-B807-432F-9B1E-7C7F40D7BF26,FARM PANTRY,"Food, General",Food store convenience / Variety,1386 KING ST N,St. Jacobs,(519) 664-3626,KW8
-80.3337128810533,43.3390816059735,11787,EC13B297-3CAE-45D5-8F29-E55B04D45487,STIRLING HEIGHTS,"Food, Institutional",Long Term Care,200 STIRLING MACGREGOR DR,Cambridge,(519) 622-3434,IPAC D
-80.5166956951876,43.4650018422643,11788,F3ED70CC-12C4-4A11-8275-BB06100885C8,WATERLOO INFANT TODDLER DAYCARE AT ST. JOHN'S - SUMMER CAMP,"Food, Institutional",Child Care Catered,22 WILLOW STREET,Waterloo,(519) 746-4202,KW1
-80.524814067698,43.4677263901641,11790,9AA991D0-6522-4A41-9093-46F468D1C1FC,WATERLOO CO-OP PRESCHOOL,"Food, Institutional",Child Care Onsite Prep./Recreational Camp/Co-op,22 BRIDGEPORT RD W,Waterloo,(519) 884-3400,KW13
-80.5502118962347,43.4847320610179,11792,6ADFE2BE-30FF-45B6-B1C3-F23C23F3EF51,FLAME MEAT SHOP,"Food, General",Food Take Out,500 GLEN FORREST BLVD,Waterloo,(519) 725-3456,KW15
-80.5411372467235,43.484622007092,11793,F90D875C-386D-488A-A678-A2C0F5B759A8,THIRSTY'S BAR & GRILL,"Food, General",Restaurant,465 PHILLIP ST,Waterloo,(519) 249-9964,KW15
-80.3938300365569,43.4081015802915,11796,F03B8210-007A-4938-A70A-491DF3CE2D8B,MCDONALD'S,"Food, General",Restaurant,40 SPORTSWORLD DR,Kitchener,(519) 653-1901,CK4
-80.4133057400467,43.3850146078569,11797,37084D9A-1D74-4E1E-9244-7EF79A701A7B,PETRO PASS,"Food, General",Food store convenience / Variety,120 CONESTOGA COLLEGE BLVD,Kitchener,(519) 748-5550,CK4
-80.3214761590048,43.3970445667074,11799,8890CD32-14E9-49A3-81EF-187365E33E43,ORGANIC KIDS CATERING,"Food, General",Food Warehouse / Depot,400 Collier MacMillan Dr,Cambridge,(519) 624-9095,CK6
-80.5748331232857,43.4462339486573,11803,79A84F00-BAA6-465D-9967-A8A15ED3F585,KITCHEN WOK,"Food, General",Restaurant,668 ERB ST W,Waterloo,(519) 721-1089,KW12
-80.5306138852293,43.5038231070003,11804,6CCEF072-ABB9-42AE-8ACF-9A07D85C1F17,PITA PIT,"Food, General",Restaurant,36 NORTHFIELD DR E,Waterloo,(519) 883-4001,KW16
-80.5375759732068,43.4720043224598,11805,F9D4B5A0-51A5-464A-A4FE-5D4E841E75EC,HOME GARDEN A TASTE OF TAIWAN,"Food, General",Restaurant,160 UNIVERSITY Ave W,Waterloo,(519) 886-3999,KW16
-80.5502118962347,43.4847320610179,11807,84EB0933-776B-458E-94C5-47DF33D51646,TWINCITY PIZZA,"Food, General",Food Take Out,500 GLEN FORREST BLVD,Waterloo,(519) 885-8885,KW15
-80.4222672069256,43.3728060731907,11808,059DB038-BD7D-4D86-AFD6-F5BC7F951D58,HIGHVIEW RESIDENCES KITCHENER - RETIREMENT HOME,"Food, Institutional",Retirement Home,20 Reichert Dr,Kitchener,(519) 893-2374,IPAC C
-80.3066381873769,43.3630357655761,11809,38FC3044-9C22-4D4B-8FD1-C9C62B8B322B,GALT ARENA GARDENS CANTEEN,"Food, General",Food Take Out,98 SHADE ST,Cambridge,(519) 740-4522,CK5
-80.4331402583075,43.3938853253828,11811,5A5BA908-C521-4E22-AFB9-E94A56FEA677,DAIRY QUEEN,"Food, General",Restaurant,123 PIONEER DR,Kitchener,(519) 894-7071,CK4
-80.282165509022,43.3899445311471,11812,5CD9023D-405B-430B-97FC-3600399C02FE,HASTY MARKET,"Food, General",Food store convenience / Variety,535 Saginaw Pkwy,Cambridge,(519) 621-0440,CK1
-80.3133842605818,43.3601680723823,11813,667EB532-720C-4A85-BF3B-C011686FDD01,CFM - LIPSITT ORCHARDS,"Food, General",Produce Vendor,40 DICKSON ST,Cambridge,(905) 945-4227,CK5
-80.5448847354616,43.4423863546614,11815,FD43E50D-A09C-4C84-AB15-B40A392EBE89,TIM HORTONS,"Food, General",Restaurant,851 FISCHER-HALLMAN RD,Kitchener,(519) 570-9181,KW1
-80.4886568743557,43.4216839541367,11816,2A560C20-D60D-4E5F-8905-AA516639A411,NEIGHBOURS COFFEE-PETRO CANADA,"Food, General",Food store convenience / Variety,795 OTTAWA ST S,Kitchener,(519) 571-7541,KW6
-80.5498965046513,43.5110939710801,11823,7FBB7406-888C-40A0-A546-51011EEDE6C2,A&W ,"Food, General",Restaurant,330 Farmers Market Rd,Woolwich,(519) 746-0550,KW16
-80.4731874511507,43.4570749830023,11826,522E6B2A-E083-43DF-8BF5-FA8F440A15D8,FREDERICK BLUES BAR AND BILLIARDS,"Food, General",Restaurant,385 FREDERICK ST,Kitchener,(519) 741-8765,KW11
-80.5257436351902,43.4769538247903,11827,76609A37-83DA-49A4-B62E-2F08F4AD9CBB,Hot Star Large Fried Chicken,"Food, General",Restaurant,255 King St N,Waterloo,(647) 606-6622,KW13
-80.5402220947934,43.4691954775523,11828,C3F8D46B-D872-455E-8A07-A8985891DF73,UW - VILLAGE I (MUDIE'S),"Food, General",School Cafeteria,200 UNIVERSITY Ave W,Waterloo,(519) 888-4567,KW15
-80.325192790673,43.4033277246856,11829,CC78089B-3235-4875-BAA4-F52A66147229,BRITISH PRIDE BAKERY,"Food, General",Bakery - Production,561 Hespeler Rd,Cambridge,(519) 267-4844,CK6
-80.5281557331034,43.4743641631454,11832,9043E7EF-8956-465D-AB71-0644E0B4B4A9,WLU - Bento Sushi (Terrace),"Food, General",Restaurant,75 University Ave W,Waterloo,(519) 884-1970,KW13
-80.486096025085,43.4419974174817,11833,121AB446-B7BC-4F08-A26C-4DF033130F62,J and P FILIPINO STORE,"Food, General",Food store convenience / Variety,169 MADISON Ave S,Kitchener,(519) 897-9715,KW9
-80.4975229476642,43.4029423072539,11835,E82DCF42-4DEC-4F76-8B80-0DB380F90A95,Verona Pizza and Grill,"Food, General",Food Take Out,1193 Fischer Hallman Rd,Kitchener,(519) 742-6767,KW6
-80.3069580365752,43.3501162842645,11839,83256522-A6D9-4CA6-A3A6-9293D2094110,Daisy Mart,"Food, General",Food store convenience / Variety,21 McKay ST,Cambridge,(519) 623-8300,CK5
-80.3138029844247,43.3602516087248,11841,BA1B936C-B38F-42AD-88C4-8A6A36903F66,REID CANDY AND NUT SHOP,"Food, General",Food Warehouse / Depot,42 AINSLIE ST N,Cambridge,(519) 621-6988,CK7
-80.5323195936128,43.4700732846293,11844,30E1689C-1EBB-4F52-B073-3D22BCC9E5EF,GRANITE CLUB,"Food, General",Cocktail Bar/ Nightclub,99 SEAGRAM DR,Waterloo,(519) 742-1868,KW13
-80.5271700149105,43.4292533145648,11848,9BA227AD-66C5-481E-9DDD-B3AF9E9EFE87,PIZZA PIZZA,"Food, General",Food Take Out,875 HIGHLAND RD W,Kitchener,(519) 568-8237,KW7
-80.3964960573849,43.4078740977448,11850,40025535-4B11-4518-BA5D-839449C1844F,Bombay Bhel,"Food, General",Restaurant,4336 King ST E,Kitchener,(519) 219-7700,CK4
-80.5546990252514,43.5120233349754,11855,8358F8D3-2525-4D36-844C-898F73D5FA35,SJFM-Teichroeb's Farm,"Food, General",Produce Vendor,878 Weber St N,Woolwich,(519) 875-4680,KW10
-80.4686716178446,43.4590524108091,11860,7EC66D76-96A3-470E-9AE7-5AC588C4458C,REXALL PHARMA PLUS,"Food, General",Food store convenience / Variety,537 FREDERICK ST,Kitchener,(519) 743-5660,KW11
-80.316927722535,43.4182949049824,11867,8A7735D4-D61D-40DF-9D01-F7584DA81732,Nutrition for Learning-JACOB HESPELER SECONDARY SCHOOL,"Food, General",School Cafeteria,355 HOLIDAY INN DR,Cambridge,(519) 658-4910,CK6
-80.4851583352923,43.4690537071061,11869,54770370-667B-473E-A3BD-6065F54B8734,AMMAR HALAL MEAT FOOD MART INC.,"Food, General",Butcher Shop,315 LANCASTER ST W,Kitchener,(519) 568-8033,KW5
-80.5357722612952,43.4176233537301,11871,ECE180ED-2022-485F-9830-E7260548CD21,BEERBAUL CARIBBEAN GROCERIES,"Food, General",Food store convenience / Variety,450 WESTHEIGHTS DR,Kitchener,(519) 578-1328,KW4
-80.5061897081999,43.4556464676694,11872,871B853C-05E6-4DA0-8C81-93956A20D352,TIM HORTONS,"Food, General",Restaurant,730 KING ST W,Kitchener,(519) 578-9042,KW5
-80.4604830683558,43.4224749700991,11873,35632A85-FF25-4E08-A9D6-8AF2E31E6CF1,PISA PIZZERIA,"Food, General",Restaurant,1144 COURTLAND AVE E,Kitchener,(519) 576-7070,CK3
-80.6239822507286,43.4852137416143,11875,5C8D6B36-F55B-402B-8FC9-A19177E7C0B4,DAVID FISHER RESIDENCE - KWHS,"Food, Institutional",Group / Lodging Home (>9),995 ERBSVILLE RD,Woolwich,(519) 884-1240,KW12
-80.483563938093,43.4480956729607,11877,0527AB2D-AAE0-49ED-8DBD-84139708D2A4,NKFM-UNIQPOL CHICKEN PRODUCTS,"Food, General",Butcher Shop,300 KING ST E,Kitchener,(519) 449-1780,KW11
-80.7881221042193,43.492322989975,11881,B22888FA-85CF-4AEE-BB32-3DE8980C24E2,MAPLE VIEW MENNONITE CHURCH,"Food, General",Banquet Hall,5074 DEBORAH GLAISTER Line,Wellesley,(519) 656-2946,KW12
-80.5247604680033,43.4770384929757,11884,5A3951D5-9380-4223-A219-735510891ED6,Crossroads Board Game Cafe,"Food, General",Restaurant,258 King St N,Waterloo,(519) 781-4358,KW16
-80.483563938093,43.4480956729607,11885,8B65A70B-6391-4E65-914E-D05B5F275CC4,NKFM-MARTINS MAPLE SYRUP,"Food, General",Food Take Out,300 KING St E,Kitchener,,KW11
-80.3103066221347,43.4313565686952,11887,CF993E2F-804A-4BED-8777-F3449FE93755,The Village Eatery,"Food, General",Restaurant,12 Queen St E,Cambridge,(519) 260-1117,CK6
-80.5546990252514,43.5120233349754,11888,CA73206A-63AE-4FEC-852F-8C0FC9625E49,SJFM-STONE CROCK MEATS & CHEESE,"Food, General",Butcher Shop,878 WEBER ST N,Woolwich,(519) 664-3610,KW10
-80.4457768082673,43.4332588262816,11892,A513FC63-A35A-46B5-AB19-C7786CAB7849,SHOPPERS DRUG MART,"Food, General",Food store convenience / Variety,1221 WEBER ST E,Kitchener,(519) 748-2430,KW3
-80.2983020328874,43.3549529410698,11893,6FD15713-DAFD-48DC-8051-2233CC7A270B,SMART STOP CONVENIENCE,"Food, General",Food store convenience / Variety,17 CHALMERS ST S,Cambridge,(519) 621-9922,CK5
-80.7116889677207,43.3790368030019,11894,E3797818-1881-475F-A44A-CBB7BD9D84DD,GARLIC KING - PRODUCTION FACILITY,"Food, Processing Plant",Food Plant / Production - Other,179 Union St,New Hamburg,,KW4
-80.3185730200345,43.4234393245766,11895,8F1B9B2F-FE15-4F1C-A41E-E849C9082050,CENTENNIAL PUBLIC YOUTH DEVELOPMENT PROGRAM,"Food, Institutional",Before and After School Program,100 WEAVER ST,Cambridge,(519) 888-0098,CK6
-80.3200094783565,43.3931243145734,11897,6EAEF146-F49F-46C6-92A0-F1F841844179,CAMBRIDGE CENTRE CINEMAS,"Food, General",Food Take Out,355 HESPELER RD,Cambridge,(519) 624-6920,CK1
-80.4699047329743,43.4618662090152,11901,B313F733-E5ED-454E-98AB-9665C0651E00,FIDDLEHEADS HEALTH & NUTRITION,"Food, General",Food Take Out,25 BRUCE ST,Kitchener,(519) 745-7800,KW11
-80.3133842605818,43.3601680723823,11903,04B7A0E0-810F-4774-A6EF-349E04E4D32A,CFM - ROMAGNALI FARMS,"Food, General",Produce Vendor,40 DICKSON ST,Cambridge,,CK5
-80.5124696712431,43.4365152930072,11904,4F2B599A-8E9D-4540-842D-C28382925635,MCDONALD'S,"Food, General",Restaurant,431 HIGHLAND RD W,Kitchener,(519) 578-8630,KW7
-80.3576774006927,43.4116081620333,11906,0DFE9E77-B793-4D70-ABCE-81B899CF5E14,DUKE'S DUGOUT,"Food, General",Food Take Out,1935 Rogers Dr,Cambridge,(519) 212-6010,CK4
-80.519119469612,43.5145566590149,11911,7E5790FF-3540-41D7-A016-FD9670A5D229,TIMELESS CAFE AND BAKERY,"Food, General",Restaurant,305 Northfield Dr E,Waterloo,(519) 883-0202,KW2
-80.4268084971497,43.5825578758655,11915,60B32250-BB0D-4448-914C-08D1CF8B64E1,Sunrise Acres,"Food, General",Snack Bar / Refreshment Stand,6049 Line 86,Woolwich,(519) 669-0740,KW2
-80.5360116825346,43.4725403361615,11916,B7A51F26-5DB8-4E60-AEE9-A22000CEADE7,BURGER KING,"Food, General",Restaurant,150 UNIVERSITY Ave W,Waterloo,(519) 884-4426,KW13
-80.5420562416342,43.4560838989252,11917,9F53586F-0B6A-4D1B-AEE0-E8928B138205,BEECHWOOD MANOR,"Food, Institutional",Retirement Home,305 ERB ST W,Waterloo,(519) 746-1560,IPAC A
-80.5375759732068,43.4720043224598,11919,836EE167-0DDA-411A-8CA2-FAC17065B863,SUBWAY,"Food, General",Restaurant,160 UNIVERSITY Ave W,Waterloo,(519) 884-7821,KW16
-80.5172348269576,43.4757294821386,11921,AB53215A-A78A-4720-9CCC-5D5D89E14CDD,The Break Room,"Food, General",Cocktail Bar/ Nightclub,182 Weber St N,Waterloo,(226) 505-2065,KW1
-80.5181878902063,43.4162243129062,11923,77EE0422-969E-4F51-9EA6-0882EE1E3FB5,CANADIAN TIRE -GAS BAR,"Food, General",Food store convenience / Variety,1400 OTTAWA ST S,Kitchener,(519) 743-1113,KW4
-80.5546990252514,43.5120233349754,11924,67DAC417-2FDD-4593-87F0-13A839294822,SJFM-SITTLER PRODUCE,"Food, General",Produce Vendor,878 WEBER ST N,Woolwich,,KW8
-80.5546990252514,43.5120233349754,11929,F44B81BA-2A99-4BFE-942B-5D310F276B03,SJFM-KIPFER`S HERITAGE PORK (THE MARKET  BARN),"Food, General",Butcher Shop,878 WEBER ST N,Woolwich,(519) 747-1830,KW10
-80.4858255462106,43.4404669520143,11930,23A24E02-BA14-4878-ABEE-3C4A94170BCC,ALGARVE RESTAURANT,"Food, General",Restaurant,248 STIRLING Ave S,Kitchener,(519) 741-5030,KW9
-80.7110111622921,43.3783756388863,11932,2AE76BAC-DD4E-45CF-8B23-A4997CF4B54A,Sweets by Too Nice to Slice,"Food, General",Bakery - Production,74 Huron St,New Hamburg,(519) 662-9292,KW4
-80.5171110190002,43.4827060939743,11933,8E563C3D-06BB-400F-A393-867081746454,ROYAL CANADIAN LEGION BRANCH #530,"Food, General",Banquet Hall,316 Marsland Dr,Waterloo,(519) 886-4790,KW16
-80.4789747967819,43.4272036835205,11934,43DD7487-A67E-4E2B-AED8-495ADA9768B4,BOARD OF EDUCATION CAFETERIA,"Food, General",Workplace Cafeteria,51 ARDELT Ave,Kitchener,(519) 742-1364,CK3
-80.5335306582422,43.4618336787549,11936,B77FC115-9D1D-42C7-A28C-46E6ACCEE17E,WATERLOO HEIGHTS RETIREMENT APARTMENTS,"Food, General",Restaurant,170 ERB ST W,Waterloo,(519) 886-3410,KW1
-80.2919277231209,43.3590727486604,11939,1915C95B-79C2-4641-853E-476AE453AFB9,FRESHCO.,"Food, General",Supermarket,75 Dundas ST,Cambridge,(519) 620-9022,CK5
-80.3286584357088,43.4075141165599,11941,930E9079-70A9-42C0-9096-C2683DCE1101,TIM HORTONS,"Food, General",Restaurant,2485 EAGLE ST N,Cambridge,(519) 623-5597,CK2
-80.4899764642669,43.435299115154,11942,82F9D133-899B-4B7D-9881-77BEA687C832,BENFICA SPORTS BAR & GRILL,"Food, General",Restaurant,298 HIGHLAND RD E,Kitchener,(519) 576-9133,KW9
-80.5151859463382,43.4605563143788,11944,B8A9D47F-67DF-412D-8C3B-773E02BFA308,MONICA PLACE,"Food, Institutional",Group / Lodging Home (>9),231 HERBERT ST,Waterloo,(519) 743-0291,KW1
-80.4623235020476,43.301942636685,11947,C3E2C710-EF56-4CFC-96CA-AB68CE295A32,NORTH DUMFRIES COMMUNITY COMPLEX: CONCESSION BOOTH AND COMMUNITY KITCHEN,"Food, General",Snack Bar / Refreshment Stand,2958 Greenfield Rd,North Dumfries,(519) 632-8800,CK7
-80.3910410628851,43.4531193135476,11948,99E57F5B-7AE9-4BD8-A1EA-71D6B8220022,AVI8TOR CAFE,"Food, General",Restaurant,4881 Fountain St N,Woolwich,(519) 648-2256,KW14
-80.4451352525121,43.44096002057,11949,B6A54A55-66D7-4193-BF7A-3E9186D640BB,K-W SENIORS DAY PROGRAM,"Food, General",Serving Kitchen,247 FRANKLIN St N,Kitchener,(519) 893-1690,IPAC B
-80.3178207794733,43.3601467528463,11950,E2E63D72-B389-401F-B812-0048575D3A87,C'est Cheese Please,"Food, General",Food Take Out,40 Grand Ave N,Cambridge,(519) 624-9642,CK7
-80.501354178596,43.4535218540457,11951,DF0AE939-9CAA-494D-AEEE-C0E8A110B174,SUBWAY,"Food, General",Restaurant,607 KING ST W,Kitchener,(519) 744-7330,KW5
-80.4516505788827,43.4191920865959,11954,184ADC73-C2AD-4FCA-A733-E18DFD48C8AD,Domino's Pizza,"Food, General",Restaurant,655 Fairway Rd. S,Kitchener,(519) 804-1212,CK3
-80.4839151472529,43.4761320565523,11955,7C87B62D-B053-441A-A2E4-3AFCFC612BDB,SHELL,"Food, General",Food store convenience / Variety,504 LANCASTER ST W,Kitchener,(519) 743-0869,KW2
-80.4854322210733,43.4240846655998,11956,E0FD3301-0037-4AB9-96B5-69B461D8FDA7,MONTANA'S COOKHOUSE,"Food, General",Restaurant,740 OTTAWA ST S,Kitchener,(519) 579-0524,CK3
-80.5462049084901,43.4599813350861,11957,9074CBE0-00C3-48C0-8FB6-54448CCEA726,YMCA SCHOOL AGE YOUTH DEVELOPMENT - KEATS WAY,"Food, Institutional",Before and After School Program,323 KEATS WAY DR,Waterloo,,KW1
-80.3283805602743,43.4020441303919,11959,40F3E235-CCD3-4398-ADA5-B883EEB768F4,SHAAN FOOD & FRESH MEATS,"Food, General",Butcher Shop,1001 Lang's DR,Cambridge,(519) 219-3663,CK2
-80.7034815881894,43.3705003526409,11961,9933576E-09BB-4B20-8933-8B25AD392ED3,NO FRILLS,"Food, General",Supermarket,1540 HAYSVILLE RD,New Hamburg,(519) 662-3441,KW4
-80.3089089169115,43.4171673495866,11963,BEAE8822-B0BC-4C40-BE39-8D4462C9BF7F,FOOD BASICS,"Food, General",Supermarket,100 JAMIESON PKY,Cambridge,(519) 658-1150,CK6
-80.519775730021,43.4772607366445,11970,151ACDD6-9B04-4E2C-BF24-4ADB505A61C0,WENDY'S HAMBURGERS,"Food, General",Restaurant,239 Weber St N,Waterloo,(519) 746-2728,KW16
-80.4812180454127,43.4453452756717,11971,A40492E5-96BF-4FCA-8F17-FD709F13410A,CAMERON SEAFOOD RESTAURANT,"Food, General",Restaurant,21 CAMERON ST S,Kitchener,(519) 576-3030,KW3
-80.5307857139168,43.4749743483505,11972,C0A53854-F63C-4ACF-991C-CA7D8ABB1751,ST. MICHAEL CHURCH,"Food, General",Church Kitchen Facility,240 HEMLOCK ST,Waterloo,(519) 884-9311,KW13
-80.325192790673,43.4033277246856,11973,E8C94472-CE42-4B0A-B6DB-23F868022072,BURGER KING,"Food, General",Restaurant,561 HESPELER RD,Cambridge,(519) 623-2402,CK6
