"INSPECTION_ID","FACILITYID","INSPECTION_DATE","REQUIRE_REINSPECTION","CERTIFIED_FOOD_HANDLER","INSPECTION_TYPE"
"AB4826ED-F20A-4C82-B26D-037A3501AC95","62A989D0-35C1-4F93-95C5-81FC23870B4A","2019/03/29","N","No","Compliance Inspection"
"150610EC-FC01-4593-B9AF-0382643351B5","900671A7-B738-4AC4-AABF-5FBDB8E5D4D9","2019/05/15","N","No","Re-inspection"
"F86752DA-5172-4E98-92FE-03834228E918","06388937-3E46-4369-9F6B-001DF96A2EA2","2019/07/04","N","No","Compliance Inspection"
"ACC57684-BD03-492C-B61B-038A0E14DE15","1F3EEB3E-6B62-442D-8BB2-EE2D60F86C52","2019/08/09","N","No","Compliance Inspection"
"F5306F14-FCF8-4CD5-B39F-038DE3EF7EB6","B1B7C083-0530-4A51-AAA8-8BE016BBA398","2018/10/12","N","No","Compliance Inspection"
"38716AF5-0C57-4AA4-900B-0392864E93A5","958C6AF3-7798-463B-8E54-D47975BBFE1A","2019/03/22","N","No","Re-inspection"
"95D8656B-928D-4754-82F0-03968D2D2D96","B90DF025-FEB4-4659-AF94-372D8515FEFE","2019/11/02","N","No","Compliance Inspection"
"7F1B33E7-8704-483F-BF73-03979D39A157","FF9835AC-7F1A-4BFE-AB08-F175566CDF6F","2019/06/10","N","No","Compliance Inspection"
"A52E5A30-CEF2-42BF-8CE2-03A31C9F5385","F5737496-BD89-479A-B786-A9632898D589","2018/06/26","N","Yes","Compliance Inspection"
"1612E20B-6254-449E-8FE0-03A5577D9DA3","13F656B1-1258-474A-A930-FBF1304A8CF3","2020/01/06","N","No","Compliance Inspection"
"8A53F594-C2BA-4391-9AD1-03AB28F26831","F9D4B5A0-51A5-464A-A4FE-5D4E841E75EC","2020/03/11","N","No","Compliance Inspection"
"C83ABF02-8B49-4B12-A56D-03ACBC999544","F7108E57-92B1-4924-86CC-85B205CF5BDB","2019/12/05","N","No","Enforcement"
"1F1E19FE-CB45-412E-A16E-03B4BEB8FB7D","7B318595-E18C-4EFA-A662-763837F5F213","2019/08/28","N","No","Compliance Inspection"
"3EC227D7-D81F-40CB-B966-03B72D0E467D","F0EBB1B6-BC78-4731-93AE-3962D3491568","2018/06/15","N","No","Compliance Inspection"
"AABD90F0-D91C-4314-BE3E-03C1A6452C5F","B2CB88B3-6103-47C1-A2C9-19CECADB7DB2","2019/07/02","N","No","Re-inspection"
"5C68BC05-34B8-45C6-BD13-03C2D89F91B9","D8586C94-7C55-48EE-8742-167B21D5AECF","2019/12/03","N","No","Compliance Inspection"
"471CB6C0-84E5-46E3-86C2-03C536AC1ED1","0936A484-B482-4599-962A-8D7AD95A02A1","2019/03/25","N","No","Compliance Inspection"
"74E9586F-45B5-4729-BC95-03CBCAE2F049","E1D70212-B1A9-4779-BD0D-B408121AC469","2019/10/25","N","No","Compliance Inspection"
"9C6C165E-385F-42FE-B1FF-03CCEF9E22C3","5D92984F-DE4D-4E6E-BFED-71FB50BFFBAD","2018/09/27","N","No","Compliance Inspection"
"07D9BFA8-CEE5-4DA1-8B92-03D1A75FF466","E70EE317-011A-4F08-84E2-23B5923ABFB3","2019/01/09","N","No","Compliance Inspection"
"97192901-F281-4831-AFC2-03DBB23D41A6","4958CB7B-CE70-476E-81BC-0430C49979C5","2019/01/15","N","No","Compliance Inspection"
"DEBD26A2-29DF-4B4C-84A0-03DFE6501343","DE1380CA-E9F1-48D5-B1DD-707FCBFD8BAD","2019/10/03","N","No","Compliance Inspection"
"3E2A3292-5EE0-4427-86D1-03E1962690AB","ADB7D6CA-1B70-4D35-A48D-7704E38E1B15","2019/01/14","N","No","Compliance Inspection"
"0D095F57-F6E2-43F7-8F67-03E97213CD95","20C2510B-8E0B-4553-A9F2-29ABD031F99E","2018/11/15","N","No","Compliance Inspection"
"B3840AE5-35B5-4051-B4D3-03E9EA08EB38","BD651E93-0AFD-4C45-BAC5-7B2775E363F5","2020/01/22","N","No","Compliance Inspection"
"F03D1216-657A-4458-A467-03F01FB39D68","77EB0315-9A7F-46F6-8720-3E26A2A5EA1B","2018/08/29","N","No","Compliance Inspection"
"46D9A71C-1F2C-4464-B374-03F10E1803FB","AB118468-D2CB-4939-BC58-2CD40A141CF7","2018/06/05","N","Yes","Compliance Inspection"
"D72B31E3-BE29-4F6C-B6AD-0407DBF97D98","EF83D695-4E6F-4C21-ABC2-AEB067806180","2018/12/12","N","No","Compliance Inspection"
"0399398D-74FA-438E-8A46-040D52DA143D","FC554569-C22D-42EC-8587-E09AB9178E05","2019/03/01","N","No","Re-inspection"
"89E99DEF-8E92-43A7-AE67-040F917E1111","C01044C0-7E58-463D-B7FF-E66C51810C28","2020/01/17","N","No","Compliance Inspection"
"1A30195B-DE91-4680-8A52-0415ED28643E","A46AA86F-0CE7-4CED-ACBF-B8C2DF17170E","2018/12/05","N","No","Compliance Inspection"
"29640399-3968-46A3-A689-0416550BBBB7","9D7B2E6A-6B0D-4FE4-A7EA-86619AA9C553","2018/11/30","N","No","Re-inspection"
"8652CB43-3ED1-42B8-A446-041A300BF286","0E136490-DDE8-43FD-ACEF-9C22F0110EA5","2020/03/04","Y","No","Compliance Inspection"
"2BFAAF7A-1BED-438D-8BB9-042789E1167C","5D8D9FC6-C3AE-475F-B673-8BED6F7CD0D3","2019/06/21","N","No","Compliance Inspection"
"F0562481-43C0-4439-8D93-042CFA94B05C","EF1C1011-F4E1-422F-B02E-616F0275C27C","2018/07/16","N","No","Compliance Inspection"
"0EA6C791-8378-4C80-95BC-04320A532F50","AE49BBCF-616E-4CAE-8C4C-418F134DA710","2019/12/18","N","No","Re-inspection"
"51764301-0B09-4A46-8081-043226E53476","CF98CEF6-58BC-482F-94F3-9A8E034FF98F","2018/09/17","N","No","Compliance Inspection"
"5651D750-01CF-45B1-8A5A-0435A6ABB747","E8C94472-CE42-4B0A-B6DB-23F868022072","2018/11/29","N","No","Complaint"
"EFE65ACC-A375-41D0-A539-043869647225","0F947B71-8C1C-4D0D-8BB5-9CB68AB5B889","2018/10/11","N","No","Compliance Inspection"
"09D1CA80-42D0-4D7F-ACE6-043A540A5D01","BFC19165-4218-4B0B-AD51-5E23B0875D2E","2018/07/26","N","No","Compliance Inspection"
"A5F1802A-FAC5-4CF4-9EE0-043AB15FDC59","E904418D-01AB-41FE-B2F1-88544AA58D5A","2018/05/23","N","No","Compliance Inspection"
"EFF0731B-6E71-40FA-B39F-043C2F3A75E4","326C27EC-4A20-4200-986F-7EDB89EDFCC6","2019/02/05","N","No","Compliance Inspection"
"88297F39-BAB8-4450-AD95-04402205BD78","7F94E7B0-7325-4C39-8882-F7E3876F6A1B","2019/06/12","N","No","Compliance Inspection"
"DCF81C28-5BD9-4547-A702-0449A3DB392F","2A9333FE-285A-48C1-9D8C-9B74E88208F5","2019/09/06","N","No","Compliance Inspection"
"6FA61B3E-8D17-4473-A431-044C6761EF73","3F4689EA-3CBA-44B4-A548-40BC0F3D4422","2019/05/06","N","No","Re-inspection"
"D1F73417-F33D-4FB0-AFFC-045138DB9FB6","7D5BC11F-4A4A-404F-A8B2-E07F5D19AA14","2018/09/21","N","No","Compliance Inspection"
"F2670F6E-4F0F-47AA-A16A-045FCB90F42E","159A92E1-E8CC-44D2-86AA-AE8FDD9B9EBB","2020/01/07","N","No","Compliance Inspection"
"342D00CD-01DD-4862-A96B-0461CB2E017D","8C5AC315-CCF2-4439-B69F-FDED993C8A24","2018/10/04","N","No","Re-inspection"
"E851A5DC-F723-46DF-BEE8-047021E57929","CE89097C-F379-45F7-B613-356FA819D1D4","2019/06/26","N","No","Re-inspection"
"A68CAC4A-DD14-444A-BB48-047551136AB6","0A301F33-AE95-4DAB-A269-166AAF40BCA7","2019/01/15","N","No","Compliance Inspection"
"998358CF-5127-4C72-9DFA-047DE8B62F73","1F3EEB3E-6B62-442D-8BB2-EE2D60F86C52","2018/09/19","N","No","Compliance Inspection"
"8C6D3779-6D87-46CF-8034-048ADE7DECB9","3CED8CAB-8304-4B2A-9D45-D4D0CEFCDFF0","2020/02/24","N","No","Compliance Inspection"
"B9D40169-B60B-4E3B-9460-049114C106BD","94F2F6EA-18C6-4CB5-A514-6A6AB2DEE42B","2019/08/14","N","No","Compliance Inspection"
"489B5677-8EB2-4003-ABE4-0496D6DD57E7","11604BFA-727F-40F0-8817-0DE4BF6B5C84","2019/08/26","N","No","Compliance Inspection"
"650CAA02-4BA9-4B20-B4FE-049A8B9D01A3","DE94EAFB-E229-47EE-9C6E-4F648864E7D9","2019/02/27","N","No","Re-inspection"
"3719C471-371B-4C18-90BB-04A452B3396B","C295B957-A9C2-49BA-B01B-1FE3FE05F013","2019/10/10","N","No","Compliance Inspection"
"DB7EAF75-C93F-4FD0-B754-04A621E0B1E5","F823E2BF-3F83-4CBF-BD37-47BA8D8A31C2","2018/09/24","N","No","Compliance Inspection"
"E7A41025-CFCB-4E6B-A9BC-04A8F9174938","0EDC7EF3-54EA-4780-B42A-D60822DB215B","2019/03/21","N","No","Compliance Inspection"
"A087C192-84A1-448D-B762-04ACBA927B06","F59A8EBA-DBA8-47C4-AC26-CBB1AA75D733","2018/06/28","N","No","Enforcement"
"3ECF1A7D-B61B-44A9-B7BB-04AD42C45FE2","7F812688-CA48-4666-A3E2-CBB2228BCAF2","2018/10/11","N","No","Compliance Inspection"
"1208DAE7-8B17-4FDF-866A-04B564546DDD","0631C8A2-7790-4B46-8B40-44786AFD82AD","2019/12/18","N","No","Compliance Inspection"
"B02BAAD6-3E30-4895-85F3-04BB91B4E152","67B56E4C-2B65-45A7-B5C0-D2F603F10C35","2019/03/28","N","No","Compliance Inspection"
"3B90C379-CC4F-42FE-91B2-04BD85304245","B12A31D4-3162-45F6-B684-7D6E2DB2508F","2018/05/15","N","Yes","Re-inspection"
"ADFEEA07-1B0B-44D7-B018-04C2948FCA70","0C2F50CE-2251-434E-8005-E150C03BD2D0","2019/06/15","N","No","Compliance Inspection"
"02298F6D-4700-4694-B27F-04C2A4602A9A","C8A48BCF-4A10-4CF4-904C-B75095DDFBA8","2018/09/20","N","No","Compliance Inspection"
"1FE441B0-9DFF-423C-8040-04C4F644468F","D707A0BA-2E31-4DE6-A3AD-6B494599CE6A","2018/08/08","N","No","Compliance Inspection"
"08FEF1CF-8BE8-43B6-B3E2-04CAD0E24744","A40492E5-96BF-4FCA-8F17-FD709F13410A","2018/09/26","N","No","Re-inspection"
"09CC4CD1-D4B1-4836-94BC-04CD9A001B07","571E70D1-071A-4D07-9D9E-C69AAF3B49D0","2018/11/06","N","No","Compliance Inspection"
"62A51BB0-7EF6-4F7A-B985-04D699BC08F3","C217C402-EC86-46C6-B7F5-3BBBE3E849DD","2020/02/21","N","No","Compliance Inspection"
"4826DB85-FD03-4C44-AF5B-04D92530E8C9","8E7F38DF-5B98-409E-8C0B-0D01512F9415","2019/03/28","N","No","Re-inspection"
"40BD5FE1-53AC-425E-96E6-04DD007698C5","FDC95C63-4209-441B-9793-F84845247464","2019/05/14","N","No","Compliance Inspection"
"D5937B81-EF18-4D92-849A-04DE636FF85A","77EB0315-9A7F-46F6-8720-3E26A2A5EA1B","2019/06/24","N","No","Re-inspection"
"AA151FE2-789B-4063-A821-04E240E120EA","AE779B7D-3DC4-45AE-857F-F9A7E2387CB5","2018/05/23","N","Yes","Compliance Inspection"
"9B1A435D-DDFD-4065-8917-04E3F5719A95","E0FD3301-0037-4AB9-96B5-69B461D8FDA7","2019/11/05","Y","No","Compliance Inspection"
"7D1D7064-73E4-49EC-A929-04EAC78F223E","DDB6CED1-FAFA-4999-8593-89937EC1C015","2019/12/04","N","No","Compliance Inspection"
"10C76FE3-6CF1-4A39-9B09-04ED727EF959","8B207074-5821-4E81-910D-F96EBD69C075","2018/11/03","N","No","Compliance Inspection"
"315C1ACE-FDE7-46EC-A7EA-04EF3C5A5A46","6EA0FBB3-1902-4A59-9722-733FA01EC068","2019/11/28","N","No","Compliance Inspection"
"A1924C24-D7FA-4958-A985-04F323AFE9E0","76812959-B521-4B57-ABB9-5041549DB528","2018/07/09","N","No","Compliance Inspection"
"0E602C35-D6A7-48D2-9575-04F598F33A9C","8A794D91-1A64-412B-91CA-7067301CF957","2018/05/18","N","No","Re-inspection"
"F6A8DDF6-13C9-4C33-8E50-04F8955DCCC3","EFE4C215-6C3A-432E-905F-D8AFA3D5B8AF","2018/09/17","N","No","Compliance Inspection"
"0E132DD9-F910-4C20-8D87-04FBA8971DCD","184ADC73-C2AD-4FCA-A733-E18DFD48C8AD","2019/11/06","N","No","Compliance Inspection"
"7132A474-7CF7-47B4-B6A7-04FCE336AABC","36B5F79F-781A-4C06-9FB9-075C3F5A13F3","2019/12/10","N","No","Compliance Inspection"
"871F73E8-1D2F-4D7F-9D2B-04FF9EA1B8A5","194E31EE-215B-4D47-9445-0A7598DDEA92","2020/01/13","N","No","Compliance Inspection"
"4CBFA746-D8B7-4104-A232-0509080E019A","583D998F-A099-4BC9-9D70-FACB767681F3","2019/06/12","N","No","Compliance Inspection"
"0F69F8CF-FBAC-48DC-A1AA-050A2009AFF2","D8586C94-7C55-48EE-8742-167B21D5AECF","2018/05/15","N","No","Compliance Inspection"
"19AA37A4-05FD-44A8-92E7-050FB7F5F597","107D8959-EB34-48AF-8363-0BE6909DA273","2019/05/29","N","No","Compliance Inspection"
"095248C0-8C45-4855-9970-05170E11C1B1","0116B4F2-CE67-4909-85FA-7A394EE87A36","2019/09/09","N","No","Re-inspection"
"33BF0628-64E6-4E18-9762-051D9A772E4B","E38543B6-628C-42A2-A4D5-43E1EA2D5AA7","2019/01/14","N","No","Re-inspection"
"59D9E761-642F-43F0-8D7A-051DE333EECE","39E36729-1980-4EEB-9549-FA4C00C7F4A9","2018/08/20","N","No","Compliance Inspection"
"CC49F800-209D-4B58-A849-051E90983D5B","9F2699A2-20BB-4FFC-9D38-7179D8C93A0B","2018/10/03","N","No","Compliance Inspection"
"FE612019-3A3F-418B-B153-051ED08FF621","5A4D2A57-BC47-402A-ABF7-9373BD794FAE","2018/07/26","N","No","Re-inspection"
"8A0F2583-5125-44AE-AB22-0523835F6A0B","11E6056A-7952-419C-A9B9-50597934E622","2018/12/17","N","No","Compliance Inspection"
"52327CB8-F04E-46F6-B0EF-052B17D3D311","97CA0502-36DC-4DEC-AC16-D93BA1437C05","2019/04/02","N","No","Compliance Inspection"
"E1FD1AB5-0252-4FFB-AB51-052B262DCF14","83B63F4D-2C3E-45F8-A1CA-B429B9DCA1AC","2019/06/17","N","No","Re-inspection"
"B8C50437-AD8B-4890-B3BE-052CE5C8F8EF","1C8FFCC8-A329-4E89-AD72-8D567CBCBF2F","2019/05/09","N","No","Compliance Inspection"
"44F1784B-E884-499F-A2C7-0532F4F4F014","E06CBDF6-64DD-4411-BAC5-79D40420F95F","2019/12/10","N","No","Re-inspection"
"1ADE474B-B129-43B7-B8B2-05332B0D1543","FF14799A-EF4C-4113-B992-3F843929CB08","2019/06/20","N","No","Compliance Inspection"
"CD6A2BB2-0E1A-4B20-9370-0533B906209C","2339CAAF-5391-46DB-BB8A-0FDEB00776C9","2020/01/03","N","No","Compliance Inspection"
"A8628525-F4C6-4574-B23B-05393287D31F","D340DF0D-4241-47F0-9191-77C10D1D7052","2018/09/25","N","No","Compliance Inspection"
"CF3C237C-9597-4F1C-864C-05396DF3AE43","2D24E114-4B0C-42F8-A1F1-1115100B1881","2019/05/27","N","No","Compliance Inspection"
"2B97F0D6-D031-4E44-89A0-053B4EF182B5","2D732BEF-BE1A-474E-BB97-FA4D509D6C53","2019/07/05","N","No","Complaint"
"13E6DBFC-36C9-4D45-988D-053E5A17F7F0","A24BC912-9FC7-467A-BA99-550AD1A5A972","2018/08/21","N","No","Compliance Inspection"
"8D5E6CCF-EFC1-408D-BAAC-0547DBA2FD1B","5C17261A-3E7F-4171-AFA7-008C0C7D7579","2019/04/02","N","No","Compliance Inspection"
"2C2A218A-31D6-4A5C-87A9-0548A5616A7F","0F8BBD7E-CE7E-4F0F-97F5-557AC678B5DA","2018/05/29","N","No","Compliance Inspection"
"9143249D-459C-4610-9521-054A354D7AE4","850AB670-33DA-4C67-82E8-3706C11B1A01","2020/03/13","N","No","Compliance Inspection"
"1D3172E1-4309-42D2-81A0-054B1AB32ECC","7D6C2FAF-3F94-4012-98E6-3F572EE1727E","2019/05/29","N","No","Compliance Inspection"
"50503C1A-5C4E-4E59-8321-054E8B0B0DA7","60E5BF1B-59E9-49AE-B9C1-83F7D12CF7D0","2019/07/08","N","No","Re-inspection"
"0F053E56-4CB1-4B8D-93B6-055F21F7651B","23C315E2-D5FF-4218-B79F-CB905C341477","2019/12/13","N","No","Compliance Inspection"
"A417A901-D9E0-4F47-BBF5-0560E7BC3740","6C1C3C02-58B0-42B1-9129-C463047490BC","2020/01/21","N","No","Re-inspection"
"0EEA3B76-A784-49DB-A8FC-0569B86D40BA","95320945-7ADC-4BC3-8624-1B189D544EE5","2019/10/01","N","No","Compliance Inspection"
"4A82040E-25FA-4CB4-8A85-056A9BCBAF59","321692A8-B121-4360-AB32-1720A504D25A","2018/07/10","N","No","Compliance Inspection"
"349C4BBE-F8BE-470E-9907-056C7F87866E","57599593-2EAD-41B6-9C8B-4632C46AEBEC","2019/08/28","N","No","Compliance Inspection"
"E2B3B586-692F-4261-804D-057304779A6B","02207728-3B6E-4CA8-A4F2-5495FF342BEC","2019/03/20","N","No","Compliance Inspection"
"B43BFAD6-50BA-4387-932F-0576E4575F76","42D292C0-59D8-4844-9B80-F94E79E130EF","2019/08/02","N","No","Compliance Inspection"
"07A73F9E-1A69-423F-8109-0576FBDE43FA","9E1ADAB8-684A-41BF-97CF-2C80C8B902B1","2018/11/02","N","No","Compliance Inspection"
"80028815-8144-489B-9BBD-058D6A668127","D6FB7404-D02F-4105-837A-81A4507F015D","2019/09/19","N","No","Re-inspection"
"512CA1D4-A87E-4029-8208-05905E61A377","193935D7-5636-4953-AB4A-1E302E1882C8","2018/05/28","N","No","Compliance Inspection"
"E6ACD877-AF2D-49EB-8937-0596D41E82AA","02D1C978-5148-4DCE-9B58-BF566B715A1C","2020/01/07","N","No","Compliance Inspection"
"E86CB1EE-88F3-4074-98FD-0599793DE758","95E5BDDF-7167-4EB9-9D08-04B66A049F6B","2020/01/29","N","No","Compliance Inspection"
"C072B0C6-9A6D-4FB2-ABFB-059CDAB19A61","C3E2C710-EF56-4CFC-96CA-AB68CE295A32","2019/04/30","N","No","Compliance Inspection"
"449774B2-5837-4297-B530-05A414FBCA23","324D67CF-5DF5-43A8-8040-947E52D81A68","2019/02/05","N","No","Compliance Inspection"
"47E67685-CE8D-4F36-B4BD-05A6093C95E9","700AA903-2DD1-4653-A74C-C95CD74BDF82","2019/05/30","N","No","Compliance Inspection"
"3ECCC9F3-7E88-40D1-A7B5-05A69D4A81D4","DC564750-32E3-45A4-9D62-13C8EBA3D25F","2018/12/10","N","No","Compliance Inspection"
"1CBA4858-60C7-4859-8AF4-05A84CFB0886","C5F59E6D-C91E-41F2-9F16-DB71699A1ED4","2019/01/16","N","No","Compliance Inspection"
"677D7007-6B41-4A0E-8100-05AB3E5638F2","E3C22397-98A5-4474-9C2B-EA29DDE5FFEA","2020/01/23","N","No","Compliance Inspection"
"D9939EDC-A37E-49F6-B8B2-05ACE70266E0","CBA4C6B8-0597-4382-848C-CC4706F042D3","2019/01/14","N","No","Compliance Inspection"
"3FB5AE17-3F06-484D-97B3-05AE9E798DB0","19652427-1F21-4E01-BAE7-52D6A49AEC1D","2018/11/20","N","No","Compliance Inspection"
"677362BD-E162-48FA-8030-05AF0814D4C6","10D7F9F8-1AD9-430F-8041-A6A74923F3CB","2018/07/06","N","No","Compliance Inspection"
"2993E2FB-6F23-4158-A670-05B41E116D07","3FEDD908-01FC-4B8B-BAE3-D127CB07B604","2020/01/16","N","No","Compliance Inspection"
"5BA1205B-A47C-4281-A15A-05B49B6F15AF","34EF3EDA-3C2E-4A2C-9786-F30249460CA7","2019/02/19","N","No","Compliance Inspection"
"D1CB5252-1425-45AF-8C7E-05BA1CBABAB9","0F885C71-179E-449E-810B-DE7ABA129877","2019/10/30","N","No","Compliance Inspection"
"6C5F3EB8-F70A-4F17-AC9D-05C06995C93B","19316165-7738-4617-AF8C-F98EF54B49EC","2019/05/07","N","No","Compliance Inspection"
"CFF1F557-70DC-4C5D-A061-05C1489A3E0A","A43CF872-F95E-4BAF-BC01-46AE2F49ADDD","2020/03/12","N","No","Compliance Inspection"
"2D6A1584-32BB-42A6-B4A5-05C6BF72B404","351432EE-D998-4B22-A5B4-6CABD39937CA","2019/04/09","N","No","Compliance Inspection"
"B05A78C9-9CFB-407D-BC04-05CB4DA0AFF6","958C6AF3-7798-463B-8E54-D47975BBFE1A","2018/09/14","N","No","Re-inspection"
"78E6D0DE-3428-4D81-8FF2-05CC3891DF49","95AD2004-932A-46FF-9FE1-CFC4D13DE50F","2019/09/09","N","No","Compliance Inspection"
"A43E294E-2523-459A-8C0A-05D03F9CF20B","76D44353-EA0E-4F16-BC12-9C9285296486","2018/05/18","N","No","Re-inspection"
"9E75C208-FBD1-456F-ABAA-05D3A2FF56AF","E904418D-01AB-41FE-B2F1-88544AA58D5A","2019/05/21","N","No","Compliance Inspection"
"BDE4FD03-96BD-4DD3-B8C6-05D65FE87CD1","19AED686-908D-415D-BC8B-F44F2551BE36","2018/05/31","N","Yes","Compliance Inspection"
"F78878DB-0F31-4832-9D39-05E0E69E137D","5C93A2F9-A9D6-4104-B074-F80C46BFA8D0","2020/02/12","N","No","Compliance Inspection"
"74C543DA-9CE9-4323-81F1-05E1CB6D1EE4","8A677783-F5A0-4A26-B993-4EE61B74B991","2018/11/01","N","No","Compliance Inspection"
"50F0CCD4-B319-4967-A33F-05F2D0D9E22C","05BE2F6E-0C0A-410D-B506-76098B7A09D6","2020/01/08","N","No","Compliance Inspection"
"3A0ED59E-176B-480C-9CD2-05FABA206965","936C6D88-C1D9-4A20-941E-49BEAF49BEDA","2019/10/03","N","No","Re-inspection"
"AF14DFF8-9DED-4B06-B800-05FD5C048C36","977F5113-4B45-4279-B8A4-09A17D30B6F5","2019/04/24","N","No","Compliance Inspection"
"5BA196A4-FD74-4E40-9E76-060630E49B30","E0F8EEFE-1E23-4C1B-BB97-F1360D6AD4B1","2019/07/25","N","No","Compliance Inspection"
"8FC60CE6-C5FE-4D51-83AF-06067DBDAB79","11FB314A-A8DE-46BA-82D8-361EDE0C386D","2018/05/26","N","Yes","Compliance Inspection"
"DF4F269E-F60B-4957-AF9E-060F4ED4AE03","46BB7F49-8A48-426B-93AA-FC51E29EF8EE","2018/08/02","N","No","Re-inspection"
"442D2333-804E-4CF7-8515-0611A2A7434A","27D2ADD5-9061-4A7F-9D76-697A01F71C10","2018/08/01","N","No","Compliance Inspection"
"F64F44B5-E364-4EA8-A2BE-0612E470A27A","EAABA01D-4954-47E0-AE19-4D3B6351A1B4","2019/10/11","N","No","Compliance Inspection"
"E7CF3E36-09AD-4319-BD7F-061DD6DC7B53","AFCE3E58-425E-4FA2-84A4-0FB816CB0962","2019/03/20","N","No","Compliance Inspection"
"BE5E3C60-61E6-4B1D-95B1-062A14FA0287","51AE50FD-B3CF-4DA2-ABA2-1D48052ABA91","2018/09/21","N","No","Re-inspection"
"5B39BC4E-0E12-45A5-A1D3-0630287D8B1F","02A0AF4F-F2DB-4151-87C1-84450D3E8FEB","2018/07/31","N","No","Compliance Inspection"
"FBCA4049-0317-4EDC-9B39-063962920E44","A4931EBD-9183-40E0-BADC-E38182F6E9CA","2019/03/13","N","No","Compliance Inspection"
"FFF8FA77-E74D-482F-A0ED-06399360CBE1","CA1CA040-67B9-479E-B68F-2FB251A08707","2018/06/12","N","No","Compliance Inspection"
"AE1EEEA0-BD03-48FA-B91A-063FEFB2CB32","A300063B-0951-428F-9100-DA676412FCB3","2020/03/06","N","No","Re-inspection"
"0373081C-66D0-4A7A-99D4-0640FE769716","7D08F562-7DA6-430A-B722-A0E911E4E783","2019/01/30","N","No","Re-inspection"
"0B500512-448A-4254-8E1D-06438CF2E41C","017F0A64-5033-4F7B-BD4D-7C56242D61AD","2019/10/23","N","No","Compliance Inspection"
"50C751CD-89BE-4695-9E2A-0644F4F24991","5C93A2F9-A9D6-4104-B074-F80C46BFA8D0","2018/12/13","N","No","Re-inspection"
"24071960-4F62-4A26-A900-06462D66328F","2058FF5A-D947-40B2-9119-D2C211F6F110","2019/05/27","N","No","Compliance Inspection"
"FA305CFC-7F4C-42A5-BBD6-064981899524","BAEF7FD6-C7D0-4708-9ECC-63F0009FB75B","2019/07/24","N","No","Compliance Inspection"
"6F3DF317-BCE2-4010-8C77-064C0A8B5774","E0F2F48D-F0C7-460A-8189-A44DF86B9A0A","2018/08/23","N","No","Compliance Inspection"
"65BE6CAA-83A2-49FD-B8EE-064C0F0B6C14","496201D1-28A7-441E-96F3-C84D3D255C3B","2019/02/22","N","No","Enforcement"
"641A30CB-8089-4798-B844-0652811C841F","03A8309C-8B9D-44EC-AA55-03DCC5AC412E","2019/05/14","N","No","Compliance Inspection"
"8FDC4A67-3857-4A50-8367-0653B28CA71A","DC4F29ED-31F8-495B-ADD9-D2641FA4A37C","2019/11/26","N","No","Re-inspection"
"CBC3E000-03A8-43EE-91A7-0655136032ED","AB786C17-CE78-4ED7-BE65-0779FBC4CAE1","2018/08/22","N","No","Compliance Inspection"
"D6BD2AA5-819C-4935-891F-065B977FC8F8","FAA611AB-4186-46B7-961D-D8237C05FEFE","2019/07/02","N","No","Compliance Inspection"
"6D5A548E-53F1-4897-ADD0-065C195746E5","D0BE0774-814C-4DF2-949A-82AF53C2E946","2018/10/04","N","No","Complaint"
"2339D222-2578-432C-8DF7-0664E3AF8A16","08A0FC79-B941-4192-8C2F-C234CA26046B","2020/03/13","N","No","Compliance Inspection"
"2A3E4E04-0841-48E0-8B9D-0669D119718F","700AA903-2DD1-4653-A74C-C95CD74BDF82","2019/09/10","N","No","Compliance Inspection"
"61FD855D-F13D-45F1-994F-0669DBB13D1A","0120D446-3168-4AC7-B550-D5B5184B6C40","2018/11/07","N","No","Compliance Inspection"
"1C81E927-19DB-41CC-8F6D-066B3B4832A0","1A95A2A6-6B07-4100-9437-46D2BE7A4540","2019/01/22","N","No","Compliance Inspection"
"024225BC-841C-4E72-A87A-066BA500D90E","40BEEA5A-4FFC-439C-A737-4E25BB3DD1B1","2019/06/20","N","No","Compliance Inspection"
"2F8113B1-6999-4AF3-9EA1-067109D5B8A5","23AF9D81-357F-4E61-90B3-5727DAEDCDBE","2019/03/26","N","No","Compliance Inspection"
"94B55B6E-9531-4266-B13B-0674C5936A7A","BEF927AE-270D-4840-BDC3-9A98812AC91C","2018/09/18","N","No","Compliance Inspection"
"6B926AFA-6813-4288-A7A0-0677FE224528","23FFCD34-2D96-4FA1-B84C-F8F184980EBC","2018/08/08","N","No","Compliance Inspection"
"1BC5C336-8887-4B89-B3CD-06799167BEF7","E02D60C9-CD0E-45FF-870C-C4297EA2D050","2018/05/18","N","No","Re-inspection"
"97A85B65-FC3F-45B1-9606-067C52FD4D35","B355194B-F663-44C4-90CE-0234B76DE86F","2019/02/05","N","No","Compliance Inspection"
"EBF6F1D4-3640-4313-8F49-067C5D2A4577","F69DA03F-8B26-48D2-BB5D-751897640B9F","2020/03/02","N","No","Compliance Inspection"
"856095A5-8AC9-40F9-86FF-067F0C905C66","CBF29B1F-64A5-4B14-8B8A-71E72030245A","2019/03/25","N","No","Complaint"
"E9521A9B-C16A-42F0-A014-067FF665E128","058A9E02-44ED-4216-A19C-C97F41FD1304","2019/03/22","N","No","Compliance Inspection"
"1145A6D6-17C7-4075-A015-06824E249EF1","3AD29DDD-1ADB-447C-B7AA-E10D819C1B8C","2020/02/25","N","No","Compliance Inspection"
